# ESA / ESA CCI Land Cover Project, led by UCL-Geomatics (Belgium)
Long, Lat, LC_2010
-105.05, 40.045, 130.0
-105.05, 40.05, 190.0
-105.05, 40.055, 190.0
-105.05, 40.06, 130.0
-105.05, 40.065, 130.0
-105.05, 40.07, 130.0
-105.05, 40.075, 130.0
-105.05, 40.08, 130.0
-105.05, 40.085, 130.0
-105.05, 40.09, 130.0
-105.05, 40.095, 130.0
-105.05, 40.1, 130.0
-105.05, 40.105, 130.0
-105.05, 40.11, 130.0
-105.05, 40.115, 10.0
-105.05, 40.12, 10.0
-105.05, 40.125, 10.0
-105.05, 40.13, 10.0
-105.05, 40.135, 10.0
-105.05, 40.14, 10.0
-105.05, 40.145, 10.0
-105.05, 40.15, 130.0
-105.05, 40.155, 130.0
-105.05, 40.16, 130.0
-105.05, 40.165, 130.0
-105.05, 40.17, 130.0
-105.05, 40.175, 130.0
-105.05, 40.18, 210.0
-105.05, 40.185, 210.0
-105.05, 40.19, 130.0
-105.045, 39.945, 130.0
-105.045, 39.95, 190.0
-105.045, 39.955, 130.0
-105.045, 39.96, 130.0
-105.045, 39.965, 130.0
-105.045, 39.97, 130.0
-105.045, 39.975, 130.0
-105.045, 39.98, 130.0
-105.045, 39.985, 130.0
-105.045, 39.99, 130.0
-105.045, 39.995, 130.0
-105.045, 40, 130.0
-105.045, 40.005, 130.0
-105.045, 40.01, 130.0
-105.045, 40.015, 130.0
-105.045, 40.02, 130.0
-105.045, 40.025, 130.0
-105.045, 40.03, 130.0
-105.045, 40.035, 130.0
-105.045, 40.04, 130.0
-105.045, 40.045, 130.0
-105.045, 40.05, 130.0
-105.045, 40.055, 130.0
-105.045, 40.06, 130.0
-105.045, 40.065, 130.0
-105.045, 40.07, 130.0
-105.045, 40.075, 10.0
-105.045, 40.08, 130.0
-105.045, 40.085, 130.0
-105.045, 40.09, 130.0
-105.045, 40.095, 40.0
-105.045, 40.1, 130.0
-105.045, 40.105, 130.0
-105.045, 40.11, 130.0
-105.045, 40.115, 130.0
-105.045, 40.12, 10.0
-105.045, 40.125, 10.0
-105.045, 40.13, 10.0
-105.045, 40.135, 10.0
-105.045, 40.14, 10.0
-105.045, 40.145, 10.0
-105.045, 40.15, 130.0
-105.045, 40.155, 130.0
-105.045, 40.16, 11.0
-105.045, 40.165, 130.0
-105.045, 40.17, 130.0
-105.045, 40.175, 210.0
-105.045, 40.18, 210.0
-105.045, 40.185, 210.0
-105.045, 40.19, 210.0
-105.04, 39.945, 130.0
-105.04, 39.95, 190.0
-105.04, 39.955, 130.0
-105.04, 39.96, 130.0
-105.04, 39.965, 130.0
-105.04, 39.97, 130.0
-105.04, 39.975, 130.0
-105.04, 39.98, 130.0
-105.04, 39.985, 130.0
-105.04, 39.99, 130.0
-105.04, 39.995, 130.0
-105.04, 40, 130.0
-105.04, 40.005, 130.0
-105.04, 40.01, 130.0
-105.04, 40.015, 130.0
-105.04, 40.02, 130.0
-105.04, 40.025, 130.0
-105.04, 40.03, 130.0
