# ESA / ESA CCI Land Cover Project, led by UCL-Geomatics (Belgium)
Long, Lat, LC_2010
-105.13, 40.085, 130.0
-105.13, 40.09, 130.0
-105.13, 40.095, 130.0
-105.13, 40.1, 130.0
-105.13, 40.105, 130.0
-105.13, 40.11, 11.0
-105.13, 40.115, 11.0
-105.13, 40.12, 11.0
-105.13, 40.125, 130.0
-105.13, 40.13, 130.0
-105.13, 40.135, 190.0
-105.13, 40.14, 190.0
-105.13, 40.145, 190.0
-105.13, 40.15, 190.0
-105.13, 40.155, 120.0
-105.13, 40.16, 190.0
-105.13, 40.165, 190.0
-105.13, 40.17, 190.0
-105.13, 40.175, 190.0
-105.13, 40.18, 190.0
-105.13, 40.185, 190.0
-105.13, 40.19, 190.0
-105.125, 39.945, 130.0
-105.125, 39.95, 130.0
-105.125, 39.955, 130.0
-105.125, 39.96, 130.0
-105.125, 39.965, 190.0
-105.125, 39.97, 190.0
-105.125, 39.975, 190.0
-105.125, 39.98, 190.0
-105.125, 39.985, 190.0
-105.125, 39.99, 190.0
-105.125, 39.995, 190.0
-105.125, 40, 190.0
-105.125, 40.005, 130.0
-105.125, 40.01, 130.0
-105.125, 40.015, 11.0
-105.125, 40.02, 11.0
-105.125, 40.025, 130.0
-105.125, 40.03, 130.0
-105.125, 40.035, 130.0
-105.125, 40.04, 130.0
-105.125, 40.045, 10.0
-105.125, 40.05, 130.0
-105.125, 40.055, 130.0
-105.125, 40.06, 130.0
-105.125, 40.065, 130.0
-105.125, 40.07, 130.0
-105.125, 40.075, 130.0
-105.125, 40.08, 10.0
-105.125, 40.085, 130.0
-105.125, 40.09, 130.0
-105.125, 40.095, 130.0
-105.125, 40.1, 11.0
-105.125, 40.105, 130.0
-105.125, 40.11, 11.0
-105.125, 40.115, 130.0
-105.125, 40.12, 11.0
-105.125, 40.125, 40.0
-105.125, 40.13, 130.0
-105.125, 40.135, 190.0
-105.125, 40.14, 190.0
-105.125, 40.145, 190.0
-105.125, 40.15, 190.0
-105.125, 40.155, 120.0
-105.125, 40.16, 190.0
-105.125, 40.165, 190.0
-105.125, 40.17, 190.0
-105.125, 40.175, 190.0
-105.125, 40.18, 190.0
-105.125, 40.185, 190.0
-105.125, 40.19, 190.0
-105.12, 39.945, 130.0
-105.12, 39.95, 130.0
-105.12, 39.955, 130.0
-105.12, 39.96, 130.0
-105.12, 39.965, 190.0
-105.12, 39.97, 130.0
-105.12, 39.975, 130.0
-105.12, 39.98, 190.0
-105.12, 39.985, 190.0
-105.12, 39.99, 190.0
-105.12, 39.995, 190.0
-105.12, 40, 190.0
-105.12, 40.005, 130.0
-105.12, 40.01, 190.0
-105.12, 40.015, 130.0
-105.12, 40.02, 130.0
-105.12, 40.025, 130.0
-105.12, 40.03, 10.0
-105.12, 40.035, 10.0
-105.12, 40.04, 10.0
-105.12, 40.045, 10.0
-105.12, 40.05, 130.0
-105.12, 40.055, 130.0
-105.12, 40.06, 130.0
-105.12, 40.065, 130.0
-105.12, 40.07, 130.0
