# ESA / ESA CCI Land Cover Project, led by UCL-Geomatics (Belgium)
Long, Lat, LC_2010
-105.32, 40.18, 70.0
-105.32, 40.185, 70.0
-105.32, 40.19, 70.0
-105.315, 39.945, 70.0
-105.315, 39.95, 70.0
-105.315, 39.955, 70.0
-105.315, 39.96, 70.0
-105.315, 39.965, 70.0
-105.315, 39.97, 70.0
-105.315, 39.975, 70.0
-105.315, 39.98, 70.0
-105.315, 39.985, 70.0
-105.315, 39.99, 70.0
-105.315, 39.995, 70.0
-105.315, 40, 70.0
-105.315, 40.005, 70.0
-105.315, 40.01, 70.0
-105.315, 40.015, 70.0
-105.315, 40.02, 70.0
-105.315, 40.025, 70.0
-105.315, 40.03, 70.0
-105.315, 40.035, 70.0
-105.315, 40.04, 70.0
-105.315, 40.045, 70.0
-105.315, 40.05, 70.0
-105.315, 40.055, 70.0
-105.315, 40.06, 70.0
-105.315, 40.065, 70.0
-105.315, 40.07, 70.0
-105.315, 40.075, 70.0
-105.315, 40.08, 70.0
-105.315, 40.085, 70.0
-105.315, 40.09, 70.0
-105.315, 40.095, 70.0
-105.315, 40.1, 70.0
-105.315, 40.105, 70.0
-105.315, 40.11, 70.0
-105.315, 40.115, 70.0
-105.315, 40.12, 130.0
-105.315, 40.125, 70.0
-105.315, 40.13, 70.0
-105.315, 40.135, 70.0
-105.315, 40.14, 130.0
-105.315, 40.145, 120.0
-105.315, 40.15, 70.0
-105.315, 40.155, 70.0
-105.315, 40.16, 70.0
-105.315, 40.165, 70.0
-105.315, 40.17, 70.0
-105.315, 40.175, 70.0
-105.315, 40.18, 70.0
-105.315, 40.185, 70.0
-105.315, 40.19, 70.0
-105.31, 39.945, 70.0
-105.31, 39.95, 70.0
-105.31, 39.955, 70.0
-105.31, 39.96, 70.0
-105.31, 39.965, 70.0
-105.31, 39.97, 70.0
-105.31, 39.975, 70.0
-105.31, 39.98, 70.0
-105.31, 39.985, 70.0
-105.31, 39.99, 70.0
-105.31, 39.995, 70.0
-105.31, 40, 70.0
-105.31, 40.005, 70.0
-105.31, 40.01, 70.0
-105.31, 40.015, 70.0
-105.31, 40.02, 70.0
-105.31, 40.025, 70.0
-105.31, 40.03, 70.0
-105.31, 40.035, 70.0
-105.31, 40.04, 70.0
-105.31, 40.045, 70.0
-105.31, 40.05, 70.0
-105.31, 40.055, 70.0
-105.31, 40.06, 70.0
-105.31, 40.065, 70.0
-105.31, 40.07, 70.0
-105.31, 40.075, 70.0
-105.31, 40.08, 70.0
-105.31, 40.085, 70.0
-105.31, 40.09, 70.0
-105.31, 40.095, 70.0
-105.31, 40.1, 70.0
-105.31, 40.105, 70.0
-105.31, 40.11, 70.0
-105.31, 40.115, 70.0
-105.31, 40.12, 130.0
-105.31, 40.125, 70.0
-105.31, 40.13, 130.0
-105.31, 40.135, 130.0
-105.31, 40.14, 130.0
-105.31, 40.145, 120.0
-105.31, 40.15, 70.0
-105.31, 40.155, 70.0
-105.31, 40.16, 70.0
-105.31, 40.165, 70.0
