# ESA / ESA CCI Land Cover Project, led by UCL-Geomatics (Belgium)
Long, Lat, LC_2010
-105.29, 40.165, 130.0
-105.29, 40.17, 130.0
-105.29, 40.175, 130.0
-105.29, 40.18, 70.0
-105.29, 40.185, 70.0
-105.29, 40.19, 70.0
-105.285, 39.945, 130.0
-105.285, 39.95, 70.0
-105.285, 39.955, 70.0
-105.285, 39.96, 70.0
-105.285, 39.965, 70.0
-105.285, 39.97, 70.0
-105.285, 39.975, 190.0
-105.285, 39.98, 190.0
-105.285, 39.985, 70.0
-105.285, 39.99, 70.0
-105.285, 39.995, 190.0
-105.285, 40, 190.0
-105.285, 40.005, 190.0
-105.285, 40.01, 190.0
-105.285, 40.015, 190.0
-105.285, 40.02, 190.0
-105.285, 40.025, 190.0
-105.285, 40.03, 190.0
-105.285, 40.035, 190.0
-105.285, 40.04, 190.0
-105.285, 40.045, 190.0
-105.285, 40.05, 190.0
-105.285, 40.055, 190.0
-105.285, 40.06, 190.0
-105.285, 40.065, 190.0
-105.285, 40.07, 130.0
-105.285, 40.075, 130.0
-105.285, 40.08, 130.0
-105.285, 40.085, 130.0
-105.285, 40.09, 130.0
-105.285, 40.095, 130.0
-105.285, 40.1, 130.0
-105.285, 40.105, 130.0
-105.285, 40.11, 130.0
-105.285, 40.115, 130.0
-105.285, 40.12, 130.0
-105.285, 40.125, 130.0
-105.285, 40.13, 130.0
-105.285, 40.135, 130.0
-105.285, 40.14, 130.0
-105.285, 40.145, 130.0
-105.285, 40.15, 130.0
-105.285, 40.155, 130.0
-105.285, 40.16, 130.0
-105.285, 40.165, 130.0
-105.285, 40.17, 130.0
-105.285, 40.175, 130.0
-105.285, 40.18, 70.0
-105.285, 40.185, 70.0
-105.285, 40.19, 70.0
-105.28, 39.945, 130.0
-105.28, 39.95, 70.0
-105.28, 39.955, 70.0
-105.28, 39.96, 70.0
-105.28, 39.965, 70.0
-105.28, 39.97, 70.0
-105.28, 39.975, 130.0
-105.28, 39.98, 130.0
-105.28, 39.985, 190.0
-105.28, 39.99, 190.0
-105.28, 39.995, 190.0
-105.28, 40, 190.0
-105.28, 40.005, 190.0
-105.28, 40.01, 190.0
-105.28, 40.015, 190.0
-105.28, 40.02, 190.0
-105.28, 40.025, 190.0
-105.28, 40.03, 190.0
-105.28, 40.035, 190.0
-105.28, 40.04, 190.0
-105.28, 40.045, 190.0
-105.28, 40.05, 190.0
-105.28, 40.055, 190.0
-105.28, 40.06, 190.0
-105.28, 40.065, 190.0
-105.28, 40.07, 130.0
-105.28, 40.075, 130.0
-105.28, 40.08, 130.0
-105.28, 40.085, 130.0
-105.28, 40.09, 130.0
-105.28, 40.095, 130.0
-105.28, 40.1, 130.0
-105.28, 40.105, 130.0
-105.28, 40.11, 130.0
-105.28, 40.115, 130.0
-105.28, 40.12, 130.0
-105.28, 40.125, 40.0
-105.28, 40.13, 130.0
-105.28, 40.135, 130.0
-105.28, 40.14, 130.0
-105.28, 40.145, 130.0
-105.28, 40.15, 130.0
