# ESA / ESA CCI Land Cover Project, led by UCL-Geomatics (Belgium)
Long, Lat, LC_2010
-105.25, 40.145, 130.0
-105.25, 40.15, 130.0
-105.25, 40.155, 130.0
-105.25, 40.16, 130.0
-105.25, 40.165, 130.0
-105.25, 40.17, 130.0
-105.25, 40.175, 130.0
-105.25, 40.18, 130.0
-105.25, 40.185, 130.0
-105.25, 40.19, 130.0
-105.245, 39.945, 130.0
-105.245, 39.95, 190.0
-105.245, 39.955, 190.0
-105.245, 39.96, 130.0
-105.245, 39.965, 130.0
-105.245, 39.97, 190.0
-105.245, 39.975, 190.0
-105.245, 39.98, 190.0
-105.245, 39.985, 190.0
-105.245, 39.99, 190.0
-105.245, 39.995, 190.0
-105.245, 40, 190.0
-105.245, 40.005, 190.0
-105.245, 40.01, 190.0
-105.245, 40.015, 190.0
-105.245, 40.02, 190.0
-105.245, 40.025, 190.0
-105.245, 40.03, 190.0
-105.245, 40.035, 190.0
-105.245, 40.04, 190.0
-105.245, 40.045, 130.0
-105.245, 40.05, 130.0
-105.245, 40.055, 130.0
-105.245, 40.06, 130.0
-105.245, 40.065, 130.0
-105.245, 40.07, 130.0
-105.245, 40.075, 130.0
-105.245, 40.08, 130.0
-105.245, 40.085, 130.0
-105.245, 40.09, 130.0
-105.245, 40.095, 130.0
-105.245, 40.1, 130.0
-105.245, 40.105, 130.0
-105.245, 40.11, 130.0
-105.245, 40.115, 130.0
-105.245, 40.12, 130.0
-105.245, 40.125, 130.0
-105.245, 40.13, 130.0
-105.245, 40.135, 130.0
-105.245, 40.14, 130.0
-105.245, 40.145, 130.0
-105.245, 40.15, 130.0
-105.245, 40.155, 130.0
-105.245, 40.16, 130.0
-105.245, 40.165, 130.0
-105.245, 40.17, 130.0
-105.245, 40.175, 130.0
-105.245, 40.18, 130.0
-105.245, 40.185, 130.0
-105.245, 40.19, 130.0
-105.24, 39.945, 130.0
-105.24, 39.95, 190.0
-105.24, 39.955, 190.0
-105.24, 39.96, 130.0
-105.24, 39.965, 130.0
-105.24, 39.97, 190.0
-105.24, 39.975, 190.0
-105.24, 39.98, 190.0
-105.24, 39.985, 190.0
-105.24, 39.99, 190.0
-105.24, 39.995, 190.0
-105.24, 40, 190.0
-105.24, 40.005, 190.0
-105.24, 40.01, 190.0
-105.24, 40.015, 190.0
-105.24, 40.02, 190.0
-105.24, 40.025, 190.0
-105.24, 40.03, 190.0
-105.24, 40.035, 190.0
-105.24, 40.04, 190.0
-105.24, 40.045, 130.0
-105.24, 40.05, 130.0
-105.24, 40.055, 130.0
-105.24, 40.06, 130.0
-105.24, 40.065, 130.0
-105.24, 40.07, 130.0
-105.24, 40.075, 130.0
-105.24, 40.08, 130.0
-105.24, 40.085, 130.0
-105.24, 40.09, 130.0
-105.24, 40.095, 130.0
-105.24, 40.1, 130.0
-105.24, 40.105, 130.0
-105.24, 40.11, 130.0
-105.24, 40.115, 130.0
-105.24, 40.12, 130.0
-105.24, 40.125, 130.0
-105.24, 40.13, 130.0
