-105.14,40.085
-105.14,40.09
-105.14,40.095
-105.14,40.1
-105.14,40.105
-105.14,40.11
-105.14,40.115
-105.14,40.12
-105.14,40.125
-105.14,40.13
-105.14,40.135
-105.14,40.14
-105.14,40.145
-105.14,40.15
-105.14,40.155
-105.14,40.16
-105.14,40.165
-105.14,40.17
-105.14,40.175
-105.14,40.18
-105.14,40.185
-105.14,40.19
-105.135,39.945
-105.135,39.95
-105.135,39.955
-105.135,39.96
-105.135,39.965
-105.135,39.97
-105.135,39.975
-105.135,39.98
-105.135,39.985
-105.135,39.99
-105.135,39.995
-105.135,40
-105.135,40.005
-105.135,40.01
-105.135,40.015
-105.135,40.02
-105.135,40.025
-105.135,40.03
-105.135,40.035
-105.135,40.04
-105.135,40.045
-105.135,40.05
-105.135,40.055
-105.135,40.06
-105.135,40.065
-105.135,40.07
-105.135,40.075
-105.135,40.08
-105.135,40.085
-105.135,40.09
-105.135,40.095
-105.135,40.1
-105.135,40.105
-105.135,40.11
-105.135,40.115
-105.135,40.12
-105.135,40.125
-105.135,40.13
-105.135,40.135
-105.135,40.14
-105.135,40.145
-105.135,40.15
-105.135,40.155
-105.135,40.16
-105.135,40.165
-105.135,40.17
-105.135,40.175
-105.135,40.18
-105.135,40.185
-105.135,40.19
-105.13,39.945
-105.13,39.95
-105.13,39.955
-105.13,39.96
-105.13,39.965
-105.13,39.97
-105.13,39.975
-105.13,39.98
-105.13,39.985
-105.13,39.99
-105.13,39.995
-105.13,40
-105.13,40.005
-105.13,40.01
-105.13,40.015
-105.13,40.02
-105.13,40.025
-105.13,40.03
-105.13,40.035
-105.13,40.04
-105.13,40.045
-105.13,40.05
-105.13,40.055
-105.13,40.06
-105.13,40.065
-105.13,40.07
-105.13,40.075
