-105.35,40.19
-105.345,39.945
-105.345,39.95
-105.345,39.955
-105.345,39.96
-105.345,39.965
-105.345,39.97
-105.345,39.975
-105.345,39.98
-105.345,39.985
-105.345,39.99
-105.345,39.995
-105.345,40
-105.345,40.005
-105.345,40.01
-105.345,40.015
-105.345,40.02
-105.345,40.025
-105.345,40.03
-105.345,40.035
-105.345,40.04
-105.345,40.045
-105.345,40.05
-105.345,40.055
-105.345,40.06
-105.345,40.065
-105.345,40.07
-105.345,40.075
-105.345,40.08
-105.345,40.085
-105.345,40.09
-105.345,40.095
-105.345,40.1
-105.345,40.105
-105.345,40.11
-105.345,40.115
-105.345,40.12
-105.345,40.125
-105.345,40.13
-105.345,40.135
-105.345,40.14
-105.345,40.145
-105.345,40.15
-105.345,40.155
-105.345,40.16
-105.345,40.165
-105.345,40.17
-105.345,40.175
-105.345,40.18
-105.345,40.185
-105.345,40.19
-105.34,39.945
-105.34,39.95
-105.34,39.955
-105.34,39.96
-105.34,39.965
-105.34,39.97
-105.34,39.975
-105.34,39.98
-105.34,39.985
-105.34,39.99
-105.34,39.995
-105.34,40
-105.34,40.005
-105.34,40.01
-105.34,40.015
-105.34,40.02
-105.34,40.025
-105.34,40.03
-105.34,40.035
-105.34,40.04
-105.34,40.045
-105.34,40.05
-105.34,40.055
-105.34,40.06
-105.34,40.065
-105.34,40.07
-105.34,40.075
-105.34,40.08
-105.34,40.085
-105.34,40.09
-105.34,40.095
-105.34,40.1
-105.34,40.105
-105.34,40.11
-105.34,40.115
-105.34,40.12
-105.34,40.125
-105.34,40.13
-105.34,40.135
-105.34,40.14
-105.34,40.145
-105.34,40.15
-105.34,40.155
-105.34,40.16
-105.34,40.165
-105.34,40.17
-105.34,40.175
-105.34,40.18
