-105.04,40.035
-105.04,40.04
-105.04,40.045
-105.04,40.05
-105.04,40.055
-105.04,40.06
-105.04,40.065
-105.04,40.07
-105.04,40.075
-105.04,40.08
-105.04,40.085
-105.04,40.09
-105.04,40.095
-105.04,40.1
-105.04,40.105
-105.04,40.11
-105.04,40.115
-105.04,40.12
-105.04,40.125
-105.04,40.13
-105.04,40.135
-105.04,40.14
-105.04,40.145
-105.04,40.15
-105.04,40.155
-105.04,40.16
-105.04,40.165
-105.04,40.17
-105.04,40.175
-105.04,40.18
-105.04,40.185
-105.04,40.19
-105.035,39.945
-105.035,39.95
-105.035,39.955
-105.035,39.96
-105.035,39.965
-105.035,39.97
-105.035,39.975
-105.035,39.98
-105.035,39.985
-105.035,39.99
-105.035,39.995
-105.035,40
-105.035,40.005
-105.035,40.01
-105.035,40.015
-105.035,40.02
-105.035,40.025
-105.035,40.03
-105.035,40.035
-105.035,40.04
-105.035,40.045
-105.035,40.05
-105.035,40.055
-105.035,40.06
-105.035,40.065
-105.035,40.07
-105.035,40.075
-105.035,40.08
-105.035,40.085
-105.035,40.09
-105.035,40.095
-105.035,40.1
-105.035,40.105
-105.035,40.11
-105.035,40.115
-105.035,40.12
-105.035,40.125
-105.035,40.13
-105.035,40.135
-105.035,40.14
-105.035,40.145
-105.035,40.15
-105.035,40.155
-105.035,40.16
-105.035,40.165
-105.035,40.17
-105.035,40.175
-105.035,40.18
-105.035,40.185
-105.035,40.19
-105.03,39.945
-105.03,39.95
-105.03,39.955
-105.03,39.96
-105.03,39.965
-105.03,39.97
-105.03,39.975
-105.03,39.98
-105.03,39.985
-105.03,39.99
-105.03,39.995
-105.03,40
-105.03,40.005
-105.03,40.01
-105.03,40.015
-105.03,40.02
-105.03,40.025
