-105.1,40.065
-105.1,40.07
-105.1,40.075
-105.1,40.08
-105.1,40.085
-105.1,40.09
-105.1,40.095
-105.1,40.1
-105.1,40.105
-105.1,40.11
-105.1,40.115
-105.1,40.12
-105.1,40.125
-105.1,40.13
-105.1,40.135
-105.1,40.14
-105.1,40.145
-105.1,40.15
-105.1,40.155
-105.1,40.16
-105.1,40.165
-105.1,40.17
-105.1,40.175
-105.1,40.18
-105.1,40.185
-105.1,40.19
-105.095,39.945
-105.095,39.95
-105.095,39.955
-105.095,39.96
-105.095,39.965
-105.095,39.97
-105.095,39.975
-105.095,39.98
-105.095,39.985
-105.095,39.99
-105.095,39.995
-105.095,40
-105.095,40.005
-105.095,40.01
-105.095,40.015
-105.095,40.02
-105.095,40.025
-105.095,40.03
-105.095,40.035
-105.095,40.04
-105.095,40.045
-105.095,40.05
-105.095,40.055
-105.095,40.06
-105.095,40.065
-105.095,40.07
-105.095,40.075
-105.095,40.08
-105.095,40.085
-105.095,40.09
-105.095,40.095
-105.095,40.1
-105.095,40.105
-105.095,40.11
-105.095,40.115
-105.095,40.12
-105.095,40.125
-105.095,40.13
-105.095,40.135
-105.095,40.14
-105.095,40.145
-105.095,40.15
-105.095,40.155
-105.095,40.16
-105.095,40.165
-105.095,40.17
-105.095,40.175
-105.095,40.18
-105.095,40.185
-105.095,40.19
-105.09,39.945
-105.09,39.95
-105.09,39.955
-105.09,39.96
-105.09,39.965
-105.09,39.97
-105.09,39.975
-105.09,39.98
-105.09,39.985
-105.09,39.99
-105.09,39.995
-105.09,40
-105.09,40.005
-105.09,40.01
-105.09,40.015
-105.09,40.02
-105.09,40.025
-105.09,40.03
-105.09,40.035
-105.09,40.04
-105.09,40.045
-105.09,40.05
-105.09,40.055
