-105.3,40.165
-105.3,40.17
-105.3,40.175
-105.3,40.18
-105.3,40.185
-105.3,40.19
-105.295,39.945
-105.295,39.95
-105.295,39.955
-105.295,39.96
-105.295,39.965
-105.295,39.97
-105.295,39.975
-105.295,39.98
-105.295,39.985
-105.295,39.99
-105.295,39.995
-105.295,40
-105.295,40.005
-105.295,40.01
-105.295,40.015
-105.295,40.02
-105.295,40.025
-105.295,40.03
-105.295,40.035
-105.295,40.04
-105.295,40.045
-105.295,40.05
-105.295,40.055
-105.295,40.06
-105.295,40.065
-105.295,40.07
-105.295,40.075
-105.295,40.08
-105.295,40.085
-105.295,40.09
-105.295,40.095
-105.295,40.1
-105.295,40.105
-105.295,40.11
-105.295,40.115
-105.295,40.12
-105.295,40.125
-105.295,40.13
-105.295,40.135
-105.295,40.14
-105.295,40.145
-105.295,40.15
-105.295,40.155
-105.295,40.16
-105.295,40.165
-105.295,40.17
-105.295,40.175
-105.295,40.18
-105.295,40.185
-105.295,40.19
-105.29,39.945
-105.29,39.95
-105.29,39.955
-105.29,39.96
-105.29,39.965
-105.29,39.97
-105.29,39.975
-105.29,39.98
-105.29,39.985
-105.29,39.99
-105.29,39.995
-105.29,40
-105.29,40.005
-105.29,40.01
-105.29,40.015
-105.29,40.02
-105.29,40.025
-105.29,40.03
-105.29,40.035
-105.29,40.04
-105.29,40.045
-105.29,40.05
-105.29,40.055
-105.29,40.06
-105.29,40.065
-105.29,40.07
-105.29,40.075
-105.29,40.08
-105.29,40.085
-105.29,40.09
-105.29,40.095
-105.29,40.1
-105.29,40.105
-105.29,40.11
-105.29,40.115
-105.29,40.12
-105.29,40.125
-105.29,40.13
-105.29,40.135
-105.29,40.14
-105.29,40.145
-105.29,40.15
-105.29,40.155
