-105.23,40.13
-105.23,40.135
-105.23,40.14
-105.23,40.145
-105.23,40.15
-105.23,40.155
-105.23,40.16
-105.23,40.165
-105.23,40.17
-105.23,40.175
-105.23,40.18
-105.23,40.185
-105.23,40.19
-105.225,39.945
-105.225,39.95
-105.225,39.955
-105.225,39.96
-105.225,39.965
-105.225,39.97
-105.225,39.975
-105.225,39.98
-105.225,39.985
-105.225,39.99
-105.225,39.995
-105.225,40
-105.225,40.005
-105.225,40.01
-105.225,40.015
-105.225,40.02
-105.225,40.025
-105.225,40.03
-105.225,40.035
-105.225,40.04
-105.225,40.045
-105.225,40.05
-105.225,40.055
-105.225,40.06
-105.225,40.065
-105.225,40.07
-105.225,40.075
-105.225,40.08
-105.225,40.085
-105.225,40.09
-105.225,40.095
-105.225,40.1
-105.225,40.105
-105.225,40.11
-105.225,40.115
-105.225,40.12
-105.225,40.125
-105.225,40.13
-105.225,40.135
-105.225,40.14
-105.225,40.145
-105.225,40.15
-105.225,40.155
-105.225,40.16
-105.225,40.165
-105.225,40.17
-105.225,40.175
-105.225,40.18
-105.225,40.185
-105.225,40.19
-105.22,39.945
-105.22,39.95
-105.22,39.955
-105.22,39.96
-105.22,39.965
-105.22,39.97
-105.22,39.975
-105.22,39.98
-105.22,39.985
-105.22,39.99
-105.22,39.995
-105.22,40
-105.22,40.005
-105.22,40.01
-105.22,40.015
-105.22,40.02
-105.22,40.025
-105.22,40.03
-105.22,40.035
-105.22,40.04
-105.22,40.045
-105.22,40.05
-105.22,40.055
-105.22,40.06
-105.22,40.065
-105.22,40.07
-105.22,40.075
-105.22,40.08
-105.22,40.085
-105.22,40.09
-105.22,40.095
-105.22,40.1
-105.22,40.105
-105.22,40.11
-105.22,40.115
-105.22,40.12
